location_name,sex_name,age_name,year,official_population,reconstructed_population,absolute_difference,relative_difference_pct,key_match_status,reconstruction_available,comparison_status
China,Female,35-39 years,2019,46473650.28885172,46473650.28885227,-5.438923835754395e-07,-1.1703242163999122e-12,both,True,compared
China,Female,35-39 years,2020,48516962.35283031,48516962.35283083,-5.140900611877441e-07,-1.059608920791707e-12,both,True,compared
China,Female,35-39 years,2021,51489841.34539145,51489841.34539174,-2.905726432800293e-07,-5.643300419802841e-13,both,True,compared
China,Female,35-39 years,2022,54714848.68512505,54714848.68512599,-9.387731552124023e-07,-1.7157557368291144e-12,both,True,compared
China,Female,35-39 years,2023,57409404.70681107,57409404.70681191,-8.419156074523926e-07,-1.466511648661125e-12,both,True,compared
China,Female,40-44 years,1990,32004837.54023612,32004837.540236115,3.725290298461914e-09,1.1639772561815136e-14,both,True,compared
China,Female,40-44 years,1991,34160267.86593939,34160267.8659394,-7.450580596923828e-09,-2.1810662100670094e-14,both,True,compared
China,Female,40-44 years,1992,36210655.676330976,36210655.67633134,-3.650784492492676e-07,-1.0082072319057741e-12,both,True,compared
China,Female,40-44 years,1993,39039038.5996353,39039038.59963533,-2.9802322387695312e-08,-7.633979589849254e-14,both,True,compared
China,Female,40-44 years,1994,40686061.31358655,40686061.31358683,-2.8312206268310547e-07,-6.958699209071898e-13,both,True,compared
China,Female,40-44 years,1995,43228604.61730891,43228604.61730892,-1.4901161193847656e-08,-3.447060418850802e-14,both,True,compared
China,Female,40-44 years,1996,44383187.47535616,44383187.47535673,-5.662441253662109e-07,-1.2758077046192749e-12,both,True,compared
China,Female,40-44 years,1997,44553115.13537394,44553115.13537474,-7.972121238708496e-07,-1.7893521506824675e-12,both,True,compared
China,Female,40-44 years,1998,43317768.07985795,43317768.07985808,-1.2665987014770508e-07,-2.9239703650982846e-13,both,True,compared
China,Female,40-44 years,1999,41296974.17766103,41296974.17766151,-4.76837158203125e-07,-1.1546539854270068e-12,both,True,compared
China,Female,40-44 years,2000,39430204.25475972,39430204.2547601,-3.7997961044311523e-07,-9.636764952777208e-13,both,True,compared
China,Female,40-44 years,2001,38757745.6074568,38757745.60745742,-6.183981895446777e-07,-1.5955473669905633e-12,both,True,compared
China,Female,40-44 years,2002,39906467.78048724,39906467.78048803,-7.897615432739258e-07,-1.9790314382574583e-12,both,True,compared
China,Female,40-44 years,2003,43222514.90655787,43222514.90655851,-6.407499313354492e-07,-1.4824448154409274e-12,both,True,compared
China,Female,40-44 years,2004,47704052.11307461,47704052.11307461,0.0,0.0,both,True,compared
China,Female,40-44 years,2005,52411791.07496949,52411791.07497018,-6.854534149169922e-07,-1.3078229170541491e-12,both,True,compared
China,Female,40-44 years,2006,56605241.132428095,56605241.13242886,-7.674098014831543e-07,-1.3557221665884212e-12,both,True,compared
China,Female,40-44 years,2007,59713272.63182162,59713272.63182243,-8.121132850646973e-07,-1.3600213977083487e-12,both,True,compared
China,Female,40-44 years,2008,61263864.16269055,61263864.162690766,-2.1606683731079102e-07,-3.5268235241742207e-13,both,True,compared
China,Female,40-44 years,2009,61718599.34423364,61718599.34423386,-2.2351741790771484e-07,-3.62155687722356e-13,both,True,compared
China,Female,40-44 years,2010,61485557.29078957,61485557.29079002,-4.544854164123535e-07,-7.391742653692019e-13,both,True,compared
China,Female,40-44 years,2011,60832068.348953314,60832068.34895387,-5.587935447692871e-07,-9.185838324021112e-13,both,True,compared
China,Female,40-44 years,2012,60111476.5545085,60111476.55450966,-1.1622905731201172e-06,-1.933558514514551e-12,both,True,compared
China,Female,40-44 years,2013,59424092.83862354,59424092.83862445,-9.08970832824707e-07,-1.52963350285073e-12,both,True,compared
China,Female,40-44 years,2014,58475124.79303696,58475124.79303806,-1.1026859283447266e-06,-1.8857350578515244e-12,both,True,compared
China,Female,40-44 years,2015,56980778.091632105,56980778.091633305,-1.1995434761047363e-06,-2.1051721585404165e-12,both,True,compared
China,Female,40-44 years,2016,54822855.25429985,54822855.25429992,-6.705522537231445e-08,-1.223125374650296e-13,both,True,compared
China,Female,40-44 years,2017,52214304.19675446,52214304.19675525,-7.897615432739258e-07,-1.5125386719660927e-12,both,True,compared
China,Female,40-44 years,2018,49555880.35145758,49555880.35145853,-9.462237358093262e-07,-1.9094075800864974e-12,both,True,compared
China,Female,40-44 years,2019,47324860.414628,47324860.4146285,-4.991888999938965e-07,-1.054813253795881e-12,both,True,compared
China,Female,40-44 years,2020,45726257.519194216,45726257.51919476,-5.438923835754395e-07,-1.1894530912509805e-12,both,True,compared
China,Female,40-44 years,2021,44665118.263804905,44665118.26380518,-2.7567148208618164e-07,-6.171963554601768e-13,both,True,compared
China,Female,40-44 years,2022,44090053.54374548,44090053.54374557,-8.940696716308594e-08,-2.0278262323809088e-13,both,True,compared
China,Female,40-44 years,2023,44229497.46264204,44229497.46264264,-6.034970283508301e-07,-1.36446729665099e-12,both,True,compared
China,Female,45-49 years,1990,24444640.92084195,24444640.92084221,-2.60770320892334e-07,-1.0667791019584845e-12,both,True,compared
China,Female,45-49 years,1991,25437732.529112257,25437732.529112298,-4.0978193283081055e-08,-1.6109216195344254e-13,both,True,compared
China,Female,45-49 years,1992,26687141.398563582,26687141.398564074,-4.917383193969727e-07,-1.8426039419247806e-12,both,True,compared
China,Female,45-49 years,1993,27629556.303498343,27629556.30349839,-4.842877388000488e-08,-1.7527886929502747e-13,both,True,compared
China,Female,45-49 years,1994,30088310.971730866,30088310.971731123,-2.5704503059387207e-07,-8.543019607693361e-13,both,True,compared
China,Female,45-49 years,1995,31538340.57262905,31538340.57262948,-4.3213367462158203e-07,-1.3701851992701695e-12,both,True,compared
China,Female,45-49 years,1996,33492846.72135854,33492846.72135865,-1.0803341865539551e-07,-3.225566926399902e-13,both,True,compared
China,Female,45-49 years,1997,35343382.10297705,35343382.10297752,-4.6938657760620117e-07,-1.3280748747773737e-12,both,True,compared
China,Female,45-49 years,1998,37968931.1558571,37968931.15585766,-5.587935447692871e-07,-1.4717126022734707e-12,both,True,compared
China,Female,45-49 years,1999,39468136.8692454,39468136.86924603,-6.258487701416016e-07,-1.5857063945404507e-12,both,True,compared
China,Female,45-49 years,2000,41901021.63403114,41901021.63403115,-7.450580596923828e-09,-1.778138170949183e-14,both,True,compared
China,Female,45-49 years,2001,43063400.45182395,43063400.45182421,-2.60770320892334e-07,-6.055497665217217e-13,both,True,compared
China,Female,45-49 years,2002,43345107.09171787,43345107.09171862,-7.525086402893066e-07,-1.7360867022360908e-12,both,True,compared
China,Female,45-49 years,2003,42305099.85286216,42305099.85286294,-7.82310962677002e-07,-1.8492119517455166e-12,both,True,compared
China,Female,45-49 years,2004,40503897.30607412,40503897.3060748,-6.780028343200684e-07,-1.6739199914433727e-12,both,True,compared
China,Female,45-49 years,2005,38829624.72946028,38829624.72946048,-2.0116567611694336e-07,-5.180726765157679e-13,both,True,compared
China,Female,45-49 years,2006,38292172.66394588,38292172.66394659,-7.078051567077637e-07,-1.8484330020119227e-12,both,True,compared
China,Female,45-49 years,2007,39533699.13478445,39533699.13478473,-2.7567148208618164e-07,-6.973075834525867e-13,both,True,compared
China,Female,45-49 years,2008,42915865.51029567,42915865.5102959,-2.3096799850463867e-07,-5.381879073351757e-13,both,True,compared
China,Female,45-49 years,2009,47450759.59653136,47450759.59653163,-2.682209014892578e-07,-5.65261554862158e-13,both,True,compared
China,Female,45-49 years,2010,52193760.38083431,52193760.3808348,-4.917383193969727e-07,-9.421400485594065e-13,both,True,compared
China,Female,45-49 years,2011,56387189.91081268,56387189.91081371,-1.0281801223754883e-06,-1.823428555318602e-12,both,True,compared
China,Female,45-49 years,2012,59459853.88409191,59459853.88409216,-2.4586915969848633e-07,-4.1350448014516056e-13,both,True,compared
China,Female,45-49 years,2013,60948242.94050746,60948242.94050779,-3.3527612686157227e-07,-5.500997414951578e-13,both,True,compared
China,Female,45-49 years,2014,61327537.33541258,61327537.3354132,-6.258487701416016e-07,-1.020502040900011e-12,both,True,compared
China,Female,45-49 years,2015,61022254.59390877,61022254.59390944,-6.705522537231445e-07,-1.0988650914089281e-12,both,True,compared
China,Female,45-49 years,2016,60317284.109697655,60317284.10969864,-9.834766387939453e-07,-1.6305055065233359e-12,both,True,compared
China,Female,45-49 years,2017,59560812.79597857,59560812.79597906,-4.917383193969727e-07,-8.256071338069011e-13,both,True,compared
China,Female,45-49 years,2018,58851242.176645495,58851242.17664568,-1.862645149230957e-07,-3.165005665709004e-13,both,True,compared
China,Female,45-49 years,2019,57895641.06755574,57895641.06755597,-2.3096799850463867e-07,-3.989384938930598e-13,both,True,compared
China,Female,45-49 years,2020,56409349.19307348,56409349.19307401,-5.289912223815918e-07,-9.377722486586439e-13,both,True,compared
China,Female,45-49 years,2021,54268721.94846206,54268721.94846303,-9.685754776000977e-07,-1.7847766500193881e-12,both,True,compared
China,Female,45-49 years,2022,51683935.01442212,51683935.014422715,-5.960464477539062e-07,-1.1532528387932977e-12,both,True,compared
China,Female,45-49 years,2023,49050894.90580981,49050894.90581073,-9.164214134216309e-07,-1.8683072249372677e-12,both,True,compared
China,Female,5-9 years,1990,50174805.52702639,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,1991,51956455.05302961,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,1992,53795006.7000105,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,1993,55229673.19290267,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,1994,55892142.88115495,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,1995,55568245.12916047,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,1996,54109257.3151094,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,1997,51756785.83665705,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,1998,48781250.26556366,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,1999,45496996.81866865,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2000,42352628.31075632,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2001,39850323.49749202,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2002,37848732.47941596,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2003,36168516.81556741,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2004,34725872.193649344,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2005,33531393.442466248,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2006,32645973.07334913,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2007,32112962.046153218,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2008,31916690.88359524,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2009,32060646.93316056,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2010,32549377.0704072,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2011,33365604.82924767,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2012,34489005.1111343,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2013,35840928.3866201,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2014,37185071.55211868,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2015,38069113.74112862,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2016,38414774.7760708,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2017,38857478.759887375,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2018,39620422.465912215,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2019,40563350.78317258,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2020,42242401.12745892,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2021,44746280.81973754,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2022,46760451.90139989,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,5-9 years,2023,47419567.407920666,,,,both,False,unavailable_zero_burden_number_and_rate
China,Female,50-54 years,1990,22514565.14298387,22514565.142984226,-3.5762786865234375e-07,-1.5884289409151213e-12,both,True,compared
China,Female,50-54 years,1991,22513799.46563334,22513799.465633705,-3.650784492492676e-07,-1.6215763572317024e-12,both,True,compared
China,Female,50-54 years,1992,22600325.06328338,22600325.063283402,-2.2351741790771484e-08,-9.890008983580618e-14,both,True,compared
China,Female,50-54 years,1993,22845280.649072982,22845280.64907317,-1.862645149230957e-07,-8.153303861060423e-13,both,True,compared
China,Female,50-54 years,1994,23273120.00255756,23273120.002557617,-5.587935447692871e-08,-2.4010254951114395e-13,both,True,compared
China,Female,50-54 years,1995,23732237.49110121,23732237.491101682,-4.731118679046631e-07,-1.9935409296408065e-12,both,True,compared
China,Female,50-54 years,1996,24662030.57790919,24662030.577909257,-6.705522537231445e-08,-2.7189661111027336e-13,both,True,compared
China,Female,50-54 years,1997,25874144.06251486,25874144.06251497,-1.0803341865539551e-07,-4.175342704839802e-13,both,True,compared
China,Female,50-54 years,1998,26810271.227557857,26810271.22755825,-3.948807716369629e-07,-1.4728712301540282e-12,both,True,compared
China,Female,50-54 years,1999,29250965.411997404,29250965.411997702,-2.980232238769531e-07,-1.0188491890073402e-12,both,True,compared
China,Female,50-54 years,2000,30721527.408449847,30721527.408450212,-3.650784492492676e-07,-1.1883473252988523e-12,both,True,compared
China,Female,50-54 years,2001,32704709.430364992,32704709.43036513,-1.3783574104309082e-07,-4.2145532996271157e-13,both,True,compared
China,Female,50-54 years,2002,34608732.82927312,34608732.829273604,-4.842877388000488e-07,-1.399322365222293e-12,both,True,compared
China,Female,50-54 years,2003,37288457.60904653,37288457.60904691,-3.7997961044311523e-07,-1.0190274278089974e-12,both,True,compared
China,Female,50-54 years,2004,38899707.41385272,38899707.413852885,-1.6391277313232422e-07,-4.213727660942576e-13,both,True,compared
China,Female,50-54 years,2005,41427748.76110363,41427748.76110417,-5.364418029785156e-07,-1.2948852376023362e-12,both,True,compared
China,Female,50-54 years,2006,42695317.57540205,42695317.57540259,-5.364418029785156e-07,-1.2564417679553097e-12,both,True,compared
