sex_name,age_name,year,china_rate,us_rate,china_us_rate_ratio,log2_china_us_rate_ratio,absolute_rate_difference,comparison,formal_inference_performed,method_note
Female,0-4 years,1990,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,85-89 years,2023,178.82719695217,117.89617667392,1.5168193065901912,0.601049232577093,60.93102027825,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,1990,113.91832192383,72.69041489633,1.567171161236301,0.6481627547828518,41.22790702750001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,1991,114.29933332475,72.62726384871,1.5737799728053525,0.6542338544849561,41.672069476039994,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,1992,114.80866249009,72.57646572022,1.5818993299105222,0.6616577914288568,42.23219676987,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,1993,115.26119348436,72.53569431938999,1.589027230880849,0.6681438481100573,42.72549916497002,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,1994,115.85227112648,72.49783020884,1.5980101858600673,0.6762766041626183,43.354440917640005,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,1995,116.45802015739,72.48493742985,1.6066513166283212,0.6840568622091923,43.97308272753999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,1996,116.73818324509,72.4790054251,1.6106482499367014,0.6876414577434332,44.25917781999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,1997,116.94856847742,72.47856807663,1.6135606922279817,0.6902478441586435,44.47000040079,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,1998,117.20943478986,72.48273619620001,1.6170669174600618,0.6933793816502961,44.72669859365999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,1999,117.44911611409,72.49026650701,1.6202053292593752,0.6961766580067784,44.95884960708,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2000,117.63916272429,72.50726382463999,1.622446586990267,0.6981709836464896,45.13189889965001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2001,117.93676193218,72.57319940178,1.6250732075246963,0.7005047112203917,45.3635625304,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2002,118.34090789473998,72.68821125581,1.6280619078417746,0.7031555598241798,45.65269663892998,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2003,118.71569909627,72.81723205512,1.6303242480626912,0.7051589243032961,45.89846704115,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2004,119.08966844303,72.92846435536,1.6329655299299786,0.7074943375475287,46.16120408767,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2005,119.40650322577,72.95729411763,1.6366629912733515,0.7107572840157594,46.449209108139996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2006,119.90406861194,72.86518433352,1.6455604924172382,0.7185790623214156,47.03888427842,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2007,120.72067122273,72.64862388338,1.6617062343330575,0.7326653569994755,48.07204733935001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2008,121.7693664704,72.39165963768,1.6820911010999784,0.7502558432541613,49.37770683272001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2009,122.79539450786,72.17186543838,1.701430242407994,0.7667480029073349,50.62352906948,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2010,123.59402059682,72.05311840032,1.715318133909817,0.7784761726952417,51.5409021965,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2011,124.30990611042,72.03132329372,1.725775682386469,0.7872449541228802,52.278582816699995,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2012,125.06058374771,72.02686972737,1.7363045794031966,0.7960200449319236,53.03371402034,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2013,125.73309155272,72.04230250827,1.745267532756697,0.8034482046854962,53.69078904445,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2014,126.31112731276,72.0552272001,1.7529766017112036,0.8098067394970528,54.25590011265999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2015,126.7599922053,72.05738682111,1.7591533331620106,0.8148812379840396,54.702605384189994,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2016,127.23685586901,72.02927386466,1.7664603437219533,0.8208613617064228,55.20758200435,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2017,127.86948664865,71.97544895082,1.7765708795511892,0.829095248780082,55.89403769783,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2018,128.61396343601,71.90377893480999,1.7886954669324833,0.8389077832843768,56.71018450120002,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2019,129.37309964408,71.84862625079,1.8006342834238602,0.848505193421961,57.52447339329001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2020,130.05582491696998,71.82145665745999,1.8108213195570335,0.8566441972507118,58.23436825950999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2021,130.93007709178002,71.88458209867001,1.8213930340731919,0.8650422716420703,59.04549499311001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2022,131.58851137824,71.95441077857,1.8287761647188792,0.8708785054793544,59.63410059967002,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,90-94 years,2023,131.03766025804,71.81523997766,1.8246497581683594,0.8676195650085592,59.22242028038001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,1990,82.56743229833,42.805340861000005,1.928904913208092,0.9477820264226259,39.76209143733,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,1991,82.61571151198,42.75171668423,1.9324536631403808,0.950433821260576,39.86399482775,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,1992,82.60960687216,42.70907237401,1.9342402510814285,0.9517670024242577,39.90053449815,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,1993,82.60438022168,42.66761170836,1.9359972802390313,0.9530769258622915,39.936768513320004,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,1994,82.59907136997,42.64166359501,1.9370508654272083,0.9538618384719276,39.957407774960004,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,1995,82.51385159913,42.62053786012,1.936011503889024,0.9530875252128881,39.893313739010004,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,1996,82.76546920948,42.60291795699,1.9427183202107499,0.9580767359749555,40.162551252490005,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,1997,83.17267542268999,42.57490521235,1.9535610239846999,0.9661063221328156,40.597770210339995,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,1998,83.54168546937,42.55389166712,1.9631973057336123,0.9732051741789489,40.987793802249996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,1999,83.99342823874,42.53924064807,1.974492890778735,0.9814821733405619,41.454187590669996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2000,84.41233393504,42.54594331052,1.9840277912975082,0.9884322344376321,41.866390624519994,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2001,84.64895120770001,42.62770522523,1.9857731200974653,0.9897008005057326,42.021245982470006,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2002,84.88672804433,42.78559657624,1.9840024409399002,0.9884138006893662,42.101131468089996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2003,85.19419646387,42.96408733918,1.9829164714079552,0.9876239066017635,42.23010912469,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2004,85.58370302488,43.11470294658,1.9850236039181333,0.9891561625587479,42.46900007829999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2005,86.01127979734001,43.16940996447,1.9924126799076114,0.9945164976035734,42.84186983287001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2006,86.68316413796,43.085401089600005,2.0118917764672655,1.0085527018863474,43.59776304836,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2007,87.59650698433,42.87260889458,2.043181164918659,1.0308171307192036,44.72389808975001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2008,88.54162743774,42.62879231618,2.077038138472751,1.0545277071215806,45.91283512156001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2009,89.44908675692,42.41828237931,2.1087390092096188,1.076380549176694,47.030804377609996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2010,90.09829563086,42.31279900723,2.1293390592162167,1.0904056915012519,47.785496623629996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2011,90.64690019555,42.31246873716,2.1423212329830648,1.099174822984653,48.33443145839,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2012,91.21767606883,42.3484295081,2.15398013877664,1.1070049472727657,48.869246560730005,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2013,91.83752832795,42.406712948,2.165636568921602,1.1147911542080011,49.43081537995,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2014,92.34507031026,42.45167115407,2.17529882333988,1.1212135992777261,49.89339915619,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2015,92.72816872598,42.46775680215,2.18349580266235,1.1266397578257326,50.26041192383,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2016,93.08483200434,42.42524727051,2.1940905001876967,1.1336230341637341,50.65958473383,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2017,93.48929908858,42.34327494842,2.207890136095117,1.1426683858596782,51.146024140159994,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2018,93.85417260129,42.24348964375,2.2217428861295763,1.1516918687663675,51.61068295754,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2019,94.20221382496,42.16534753227,2.2341144882741717,1.1597031193186156,52.03686629269,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2020,94.50783039602,42.1368400292,2.2428789233015083,1.1653517419279038,52.370990366819996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2021,95.15250522959,42.36111423443,2.246222908656462,1.1675011037206735,52.79139099516001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2022,95.74300420422,42.61103742936,2.2469062003698324,1.1679398988454248,53.13196677486,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,95+ years,2023,95.44161259149,42.46684504253,2.247438266155785,1.1682814875599186,52.97476754896,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,1990,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,1991,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,1992,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,1993,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,1994,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,1995,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,1996,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,1997,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,1998,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,1999,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2000,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2001,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2002,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2003,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2004,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2005,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2006,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2007,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2008,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2009,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2010,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2011,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2012,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2013,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2014,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2015,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2016,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2017,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2018,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2019,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2020,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2021,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2022,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,0-4 years,2023,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,1990,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,1991,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,1992,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,1993,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,1994,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,1995,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,1996,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,1997,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,1998,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,1999,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2000,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2001,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2002,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2003,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2004,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2005,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2006,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2007,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2008,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2009,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2010,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2011,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2012,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2013,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2014,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2015,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2016,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2017,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2018,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2019,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2020,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2021,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2022,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,5-9 years,2023,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,10-14 years,1990,11.71544914912,15.29776450053,0.7658275265457323,-0.3849085782128562,-3.582315351410001,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,10-14 years,1991,11.69862629085,15.20994740865,0.7691431124999756,-0.3786760331315303,-3.5113211178000014,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,10-14 years,1992,11.69268630305,15.1320751178,0.7727087139090253,-0.3720034274343013,-3.43938881475,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,10-14 years,1993,11.69510042372,15.06783959758,0.7761630556246639,-0.3655683305807488,-3.372739173860001,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,10-14 years,1994,11.70345255033,15.0209626565,0.7791413119095654,-0.3600430830289097,-3.3175101061699994,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,10-14 years,1995,11.71581385954,14.99511847128,0.7813085226354951,-0.35603574346831873,-3.279304611739999,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,10-14 years,1996,11.74722528207,14.98946579999,0.7836987280812794,-0.3516289393171622,-3.242240517920001,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
